clean_title,skill_name,jobs,share_pct
robotics software engineer,Machine Learning,2,10.0
robotics software engineer,Linux,1,5.0
robotics software engineer,Prototyping,1,5.0
robotics software engineer,Docker,1,5.0
robotics software engineer,CI/CD,1,5.0
robotics software engineer,Git,1,5.0
salesforce business analyst,Salesforce,31,93.9
salesforce business analyst,Jira,4,12.1
salesforce business analyst,Power BI,3,9.1
salesforce business analyst,Agile / Scrum,1,3.0
salesforce business analyst,Segment,1,3.0
salesforce business analyst,Data Governance,1,3.0
salesforce business analyst,MuleSoft,1,3.0
salesforce developer,Salesforce,144,98.6
salesforce developer,JavaScript,35,24.0
salesforce developer,CSS,19,13.0
salesforce developer,Java,19,13.0
salesforce developer,HTML,16,11.0
salesforce developer,Jira,14,9.6
salesforce developer,SQL,13,8.9
salesforce developer,Unit Testing,13,8.9
salesforce developer,DevOps,12,8.2
salesforce developer,Git,11,7.5
salesforce developer,CI/CD,9,6.2
salesforce developer,Jenkins,8,5.5
salesforce developer,jQuery,7,4.8
salesforce developer,MuleSoft,7,4.8
salesforce developer,ETL,6,4.1
sap abap developer,SAP,20,100.0
sap abap developer,Unit Testing,2,10.0
sap abap developer,Java,2,10.0
sap abap developer,Jenkins,1,5.0
sap abap developer,CI/CD,1,5.0
sap abap developer,HTML,1,5.0
sap abap developer,SQL,1,5.0
sap business analyst,SAP,25,100.0
sap business analyst,React,6,24.0
sap business analyst,Unit Testing,3,12.0
sap business analyst,System Design,2,8.0
sap business analyst,Python,1,4.0
sap business analyst,SQL,1,4.0
sap business analyst,SSIS,1,4.0
sap business analyst,ETL,1,4.0
sap business analyst,Dynamics 365,1,4.0
sap business analyst,Agile / Scrum,1,4.0
scrum master,Jira,16,25.8
scrum master,Kanban,10,16.1
scrum master,Agile / Scrum,9,14.5
scrum master,Confluence,8,12.9
scrum master,DevOps,4,6.5
scrum master,ServiceNow,3,4.8
scrum master,Azure,3,4.8
scrum master,Cybersecurity,2,3.2
scrum master,Risk Management,2,3.2
scrum master,Excel,2,3.2
scrum master,User Research,1,1.6
scrum master,Spring,1,1.6
scrum master,Microservices,1,1.6
scrum master,Java,1,1.6
scrum master,GitHub,1,1.6
sdet,Java,18,45.0
sdet,SQL,11,27.5
sdet,Jenkins,10,25.0
sdet,Python,7,17.5
sdet,CI/CD,7,17.5
sdet,DevOps,6,15.0
sdet,Azure,6,15.0
sdet,Agile / Scrum,5,12.5
sdet,Jira,5,12.5
sdet,AWS,5,12.5
sdet,ETL,4,10.0
sdet,Git,4,10.0
sdet,GitHub,4,10.0
sdet,Microservices,4,10.0
sdet,React,3,7.5
security analyst,Incident Response,37,25.2
security analyst,Cybersecurity,35,23.8
security analyst,SIEM,25,17.0
security analyst,Risk Management,24,16.3
security analyst,Firewalls,20,13.6
security analyst,Penetration Testing,12,8.2
security analyst,Azure,11,7.5
security analyst,Splunk,11,7.5
security analyst,Active Directory,10,6.8
security analyst,Windows,8,5.4
security analyst,Python,7,4.8
security analyst,Linux,5,3.4
security analyst,PowerShell,5,3.4
security analyst,Data Analysis,5,3.4
security analyst,CISSP,5,3.4
security architect,Cybersecurity,19,33.9
security architect,Risk Management,10,17.9
security architect,Firewalls,8,14.3
security architect,Linux,6,10.7
security architect,Windows,5,8.9
security architect,Zero Trust,5,8.9
security architect,AWS,5,8.9
security architect,SIEM,5,8.9
security architect,Penetration Testing,4,7.1
security architect,DevOps,4,7.1
security architect,Azure,4,7.1
security architect,Incident Response,4,7.1
security architect,Unix,3,5.4
security architect,Splunk,2,3.6
security architect,VMware,2,3.6
security engineer,Cybersecurity,26,20.2
security engineer,Incident Response,24,18.6
security engineer,Firewalls,19,14.7
security engineer,SIEM,14,10.9
security engineer,Risk Management,13,10.1
security engineer,Penetration Testing,12,9.3
security engineer,AWS,11,8.5
security engineer,Linux,10,7.8
security engineer,Azure,10,7.8
security engineer,CISSP,10,7.8
security engineer,Windows,7,5.4
security engineer,Python,7,5.4
security engineer,SQL,6,4.7
security engineer,DevOps,6,4.7
security engineer,Bash,5,3.9
security operations analyst,ServiceNow,66,83.5
security operations analyst,Incident Response,6,7.6
security operations analyst,Cybersecurity,4,5.1
security operations analyst,Windows,3,3.8
security operations analyst,Linux,2,2.5
security operations analyst,SIEM,2,2.5
security operations analyst,Penetration Testing,1,1.3
security operations analyst,BigQuery,1,1.3
security operations analyst,Python,1,1.3
security operations analyst,SQL,1,1.3
security operations analyst,PowerShell,1,1.3
security operations analyst,Firewalls,1,1.3
security operations manager,Incident Response,7,23.3
security operations manager,SIEM,3,10.0
security operations manager,Cybersecurity,2,6.7
security operations manager,CISSP,1,3.3
security operations manager,Splunk,1,3.3
security operations manager,Excel,1,3.3
security operations manager,Segment,1,3.3
service desk analyst,Windows,19,41.3
service desk analyst,Active Directory,16,34.8
service desk analyst,Azure,5,10.9
service desk analyst,ServiceNow,5,10.9
service desk analyst,Excel,3,6.5
service desk analyst,Firewalls,3,6.5
service desk analyst,Workday,1,2.2
service desk analyst,Salesforce,1,2.2
service desk analyst,Unix,1,2.2
service desk analyst,Linux,1,2.2
service desk analyst,Oracle,1,2.2
service desk manager,Azure,3,9.1
service desk manager,Windows,3,9.1
service desk manager,VMware,2,6.1
service desk manager,System Design,2,6.1
service desk manager,AWS,1,3.0
service desk manager,Linux,1,3.0
service desk manager,Terraform,1,3.0
service desk manager,Ansible,1,3.0
service desk manager,ServiceNow,1,3.0
service desk manager,Incident Response,1,3.0
servicenow business analyst,ServiceNow,19,100.0
servicenow business analyst,DevOps,4,21.1
servicenow business analyst,System Design,2,10.5
servicenow business analyst,Jira,1,5.3
servicenow business analyst,Agile / Scrum,1,5.3
servicenow developer,ServiceNow,65,95.6
servicenow developer,JavaScript,11,16.2
servicenow developer,CSS,6,8.8
servicenow developer,HTML,6,8.8
servicenow developer,Unit Testing,5,7.4
servicenow developer,PowerShell,5,7.4
servicenow developer,GCP,4,5.9
servicenow developer,Agile / Scrum,3,4.4
servicenow developer,React,3,4.4
servicenow developer,Java,3,4.4
servicenow developer,Oracle,3,4.4
servicenow developer,XML,3,4.4
servicenow developer,System Design,2,2.9
servicenow developer,REST API,2,2.9
servicenow developer,SQL,2,2.9
sharepoint developer,Azure,8,29.6
sharepoint developer,JavaScript,6,22.2
sharepoint developer,DevOps,5,18.5
sharepoint developer,jQuery,5,18.5
sharepoint developer,CSS,5,18.5
sharepoint developer,HTML,5,18.5
sharepoint developer,.NET,4,14.8
sharepoint developer,Power BI,4,14.8
sharepoint developer,PowerShell,3,11.1
sharepoint developer,React,3,11.1
sharepoint developer,Active Directory,2,7.4
sharepoint developer,Excel,2,7.4
sharepoint developer,SQL,2,7.4
sharepoint developer,XML,2,7.4
sharepoint developer,CI/CD,1,3.7
site reliability engineer,AWS,76,37.8
site reliability engineer,Kubernetes,67,33.3
site reliability engineer,Python,63,31.3
site reliability engineer,Linux,58,28.9
site reliability engineer,DevOps,57,28.4
site reliability engineer,Terraform,49,24.4
site reliability engineer,CI/CD,45,22.4
site reliability engineer,Java,37,18.4
site reliability engineer,Azure,33,16.4
site reliability engineer,Docker,30,14.9
site reliability engineer,Ansible,30,14.9
site reliability engineer,Jenkins,28,13.9
site reliability engineer,Unix,26,12.9
site reliability engineer,SQL,22,10.9
site reliability engineer,GCP,21,10.4
snowflake developer,Snowflake,20,100.0
snowflake developer,Azure,13,65.0
snowflake developer,Python,13,65.0
snowflake developer,SQL,10,50.0
snowflake developer,Databricks,8,40.0
snowflake developer,Data Warehousing,8,40.0
snowflake developer,Data Pipeline,8,40.0
snowflake developer,Data Modeling,7,35.0
snowflake developer,Unix,6,30.0
snowflake developer,ETL,6,30.0
snowflake developer,dbt,5,25.0
snowflake developer,AWS,3,15.0
snowflake developer,Oracle,2,10.0
snowflake developer,Spark,2,10.0
snowflake developer,Java,2,10.0
soc analyst,SIEM,20,64.5
soc analyst,Incident Response,18,58.1
soc analyst,Cybersecurity,14,45.2
soc analyst,Splunk,13,41.9
soc analyst,Linux,3,9.7
soc analyst,Windows,3,9.7
soc analyst,Active Directory,3,9.7
soc analyst,AWS,3,9.7
soc analyst,Azure,3,9.7
soc analyst,Data Visualization,2,6.5
soc analyst,Big Data,2,6.5
soc analyst,Penetration Testing,2,6.5
soc analyst,CISSP,2,6.5
soc analyst,Firewalls,2,6.5
soc analyst,Python,2,6.5
software architect,Software Architecture,38,32.2
software architect,Java,17,14.4
software architect,.NET,15,12.7
software architect,SQL,15,12.7
software architect,C++,11,9.3
software architect,Azure,10,8.5
software architect,JavaScript,9,7.6
software architect,Oracle,8,6.8
software architect,Angular,7,5.9
software architect,Python,7,5.9
software architect,CI/CD,7,5.9
software architect,DevOps,7,5.9
software architect,Linux,7,5.9
software architect,AWS,6,5.1
software architect,React,6,5.1
software developer,SQL,142,27.1
software developer,Java,124,23.7
software developer,.NET,116,22.1
software developer,JavaScript,110,21.0
software developer,Python,104,19.8
software developer,C++,82,15.6
software developer,DevOps,73,13.9
software developer,AWS,68,13.0
software developer,Angular,59,11.3
software developer,CSS,56,10.7
software developer,HTML,56,10.7
software developer,Linux,55,10.5
software developer,Azure,55,10.5
software developer,Git,48,9.2
software developer,Oracle,41,7.8
software engineer,Java,691,21.5
software engineer,Python,616,19.1
software engineer,C++,527,16.4
software engineer,JavaScript,500,15.5
software engineer,SQL,460,14.3
software engineer,AWS,427,13.3
software engineer,React,346,10.7
software engineer,Linux,333,10.3
software engineer,.NET,265,8.2
software engineer,DevOps,254,7.9
software engineer,Azure,253,7.9
software engineer,TypeScript,231,7.2
software engineer,Angular,218,6.8
software engineer,Docker,209,6.5
software engineer,Git,207,6.4
software engineer in test,Java,6,26.1
software engineer in test,Python,6,26.1
software engineer in test,CI/CD,5,21.7
software engineer in test,AWS,4,17.4
software engineer in test,Jira,4,17.4
software engineer in test,SQL,4,17.4
software engineer in test,Linux,3,13.0
software engineer in test,Jenkins,3,13.0
software engineer in test,Cybersecurity,3,13.0
software engineer in test,JavaScript,2,8.7
software engineer in test,DevOps,2,8.7
software engineer in test,Data Analysis,1,4.3
software engineer in test,Docker,1,4.3
software engineer in test,Spring,1,4.3
software engineer in test,TypeScript,1,4.3
software engineer manager,DevOps,10,13.0
software engineer manager,AWS,8,10.4
software engineer manager,SQL,6,7.8
software engineer manager,C++,6,7.8
software engineer manager,.NET,5,6.5
software engineer manager,JavaScript,5,6.5
software engineer manager,Azure,3,3.9
software engineer manager,Windows,3,3.9
software engineer manager,Unit Testing,3,3.9
software engineer manager,Software Architecture,3,3.9
software engineer manager,Python,3,3.9
software engineer manager,Linux,3,3.9
software engineer manager,Java,3,3.9
software engineer manager,Segment,2,2.6
software engineer manager,Big Data,2,2.6
"software engineer, android",Kotlin,15,33.3
"software engineer, android",Swift,10,22.2
"software engineer, android",Java,3,6.7
"software engineer, android",Salesforce,1,2.2
"software engineer, android",Machine Learning,1,2.2
"software engineer, android",Workday,1,2.2
"software engineer, android",System Design,1,2.2
"software engineer, android",GraphQL,1,2.2
"software engineer, backend",Python,177,83.5
"software engineer, backend",Java,164,77.4
"software engineer, backend",AWS,161,75.9
"software engineer, backend",Scala,155,73.1
"software engineer, backend",SQL,149,70.3
"software engineer, backend",Docker,79,37.3
"software engineer, backend",NoSQL,78,36.8
"software engineer, backend",Kubernetes,74,34.9
"software engineer, backend",Azure,74,34.9
"software engineer, backend",Node.js,65,30.7
"software engineer, backend",GCP,60,28.3
"software engineer, backend",Microservices,49,23.1
"software engineer, backend",Machine Learning,21,9.9
"software engineer, backend",Spark,20,9.4
"software engineer, backend",Splunk,9,4.2
"software engineer, devops",DevOps,22,100.0
"software engineer, devops",SQL,19,86.4
"software engineer, devops",AWS,17,77.3
"software engineer, devops",Terraform,17,77.3
"software engineer, devops",Java,16,72.7
"software engineer, devops",Python,15,68.2
"software engineer, devops",Ruby,15,68.2
"software engineer, devops",Docker,14,63.6
"software engineer, devops",Kubernetes,13,59.1
"software engineer, devops",Ansible,13,59.1
"software engineer, devops",Unix,8,36.4
"software engineer, devops",Azure,8,36.4
"software engineer, devops",Linux,8,36.4
"software engineer, devops",Jenkins,4,18.2
"software engineer, devops",PowerShell,4,18.2
"software engineer, frontend",Microservices,28,77.8
"software engineer, frontend",React,25,69.4
"software engineer, frontend",TypeScript,23,63.9
"software engineer, frontend",JavaScript,23,63.9
"software engineer, frontend",Angular,20,55.6
"software engineer, frontend",Java,19,52.8
"software engineer, frontend",CSS,19,52.8
"software engineer, frontend",HTML,19,52.8
"software engineer, frontend",AWS,17,47.2
"software engineer, frontend",Azure,15,41.7
"software engineer, frontend",Machine Learning,7,19.4
"software engineer, frontend",GCP,4,11.1
"software engineer, frontend",Salesforce,2,5.6
"software engineer, frontend",GraphQL,2,5.6
"software engineer, frontend",Firebase,1,2.8
"software engineer, fullstack",Java,192,80.3
"software engineer, fullstack",SQL,179,74.9
"software engineer, fullstack",JavaScript,178,74.5
"software engineer, fullstack",Python,175,73.2
"software engineer, fullstack",AWS,170,71.1
"software engineer, fullstack",TypeScript,168,70.3
"software engineer, fullstack",CSS,161,67.4
"software engineer, fullstack",HTML,161,67.4
"software engineer, fullstack",Microservices,101,42.3
"software engineer, fullstack",Azure,95,39.7
"software engineer, fullstack",NoSQL,76,31.8
"software engineer, fullstack",Docker,73,30.5
"software engineer, fullstack",Kubernetes,68,28.5
"software engineer, fullstack",GCP,56,23.4
"software engineer, fullstack",Angular,55,23.0
software quality assurance engineer,Python,4,19.0
software quality assurance engineer,Java,4,19.0
software quality assurance engineer,SQL,4,19.0
software quality assurance engineer,JavaScript,3,14.3
software quality assurance engineer,Microservices,1,4.8
software quality assurance engineer,Oracle,1,4.8
software quality assurance engineer,PowerShell,1,4.8
software quality assurance engineer,CI/CD,1,4.8
software quality assurance engineer,Rust,1,4.8
software quality assurance engineer,.NET,1,4.8
software quality assurance engineer,Windows,1,4.8
software systems engineer,C++,6,28.6
software systems engineer,Python,4,19.0
software systems engineer,System Design,4,19.0
software systems engineer,SQL,3,14.3
software systems engineer,Git,3,14.3
software systems engineer,Unix,3,14.3
software systems engineer,Linux,3,14.3
software systems engineer,Java,2,9.5
software systems engineer,JavaScript,2,9.5
software systems engineer,Windows,2,9.5
software systems engineer,Big Data,2,9.5
software systems engineer,XML,2,9.5
software systems engineer,HTML,2,9.5
software systems engineer,NoSQL,1,4.8
software systems engineer,CI/CD,1,4.8
software test engineer,Python,18,22.0
software test engineer,C++,12,14.6
software test engineer,Jira,9,11.0
software test engineer,Linux,8,9.8
software test engineer,Confluence,6,7.3
software test engineer,Cybersecurity,6,7.3
software test engineer,Java,5,6.1
software test engineer,SQL,4,4.9
software test engineer,DevOps,4,4.9
software test engineer,Jenkins,4,4.9
software test engineer,GitLab,3,3.7
software test engineer,ETL,2,2.4
software test engineer,Excel,2,2.4
software test engineer,XML,2,2.4
software test engineer,Git,2,2.4
solutions architect,Azure,39,18.1
solutions architect,AWS,22,10.2
solutions architect,Java,20,9.3
solutions architect,SQL,20,9.3
solutions architect,JavaScript,11,5.1
solutions architect,React,11,5.1
solutions architect,CI/CD,11,5.1
solutions architect,.NET,11,5.1
solutions architect,DevOps,10,4.6
solutions architect,Microservices,10,4.6
solutions architect,VMware,9,4.2
solutions architect,Kafka,8,3.7
solutions architect,Python,8,3.7
solutions architect,HTML,8,3.7
solutions architect,XML,8,3.7
sql database administrator,SQL,24,100.0
sql database administrator,SSIS,11,45.8
sql database administrator,Windows,10,41.7
sql database administrator,Data Modeling,7,29.2
sql database administrator,Azure,7,29.2
sql database administrator,ETL,4,16.7
sql database administrator,Oracle,4,16.7
sql database administrator,VMware,3,12.5
sql database administrator,Power BI,2,8.3
sql database administrator,Jira,2,8.3
sql database administrator,Dynamics 365,1,4.2
sql database administrator,Linux,1,4.2
sql database administrator,MySQL,1,4.2
sql database administrator,Excel,1,4.2
sql database administrator,Active Directory,1,4.2
sql developer,SQL,26,100.0
sql developer,SSIS,12,46.2
sql developer,ETL,8,30.8
sql developer,Azure,5,19.2
sql developer,Oracle,5,19.2
sql developer,Data Modeling,5,19.2
sql developer,Excel,4,15.4
sql developer,Data Warehousing,3,11.5
sql developer,Power BI,2,7.7
sql developer,HTML,2,7.7
sql developer,JavaScript,2,7.7
sql developer,.NET,2,7.7
sql developer,Snowflake,2,7.7
sql developer,Windows,2,7.7
sql developer,Java,2,7.7
systems administrator,Windows,305,47.7
systems administrator,Active Directory,164,25.6
systems administrator,VMware,155,24.2
systems administrator,Linux,140,21.9
systems administrator,Azure,96,15.0
systems administrator,Firewalls,75,11.7
systems administrator,SQL,53,8.3
systems administrator,Unix,52,8.1
systems administrator,Cybersecurity,50,7.8
systems administrator,PowerShell,40,6.2
systems administrator,AWS,31,4.8
systems administrator,Distributed Systems,17,2.7
systems administrator,Risk Management,16,2.5
systems administrator,Oracle,15,2.3
systems administrator,Python,13,2.0
systems engineer,System Design,157,11.0
systems engineer,Windows,127,8.9
systems engineer,VMware,97,6.8
systems engineer,Linux,95,6.7
systems engineer,Risk Management,81,5.7
systems engineer,Active Directory,76,5.3
systems engineer,Cybersecurity,76,5.3
systems engineer,Azure,62,4.4
systems engineer,Python,49,3.4
systems engineer,MATLAB,42,3.0
systems engineer,Excel,41,2.9
systems engineer,Firewalls,41,2.9
systems engineer,AWS,36,2.5
systems engineer,Data Analysis,34,2.4
systems engineer,SQL,33,2.3
systems engineer manager,System Design,2,6.9
systems engineer manager,Risk Management,2,6.9
systems engineer manager,Segment,2,6.9
systems engineer manager,Software Architecture,1,3.4
systems engineer manager,Cybersecurity,1,3.4
systems engineer manager,Excel,1,3.4
systems engineer manager,MATLAB,1,3.4
systems engineer manager,Azure,1,3.4
systems engineer manager,Active Directory,1,3.4
systems engineer manager,VMware,1,3.4
systems engineer manager,PowerShell,1,3.4
systems software engineer,Linux,10,32.3
systems software engineer,C++,8,25.8
systems software engineer,Python,5,16.1
systems software engineer,Software Architecture,5,16.1
systems software engineer,CI/CD,4,12.9
systems software engineer,Windows,4,12.9
systems software engineer,Rust,3,9.7
systems software engineer,Unix,2,6.5
systems software engineer,System Design,2,6.5
systems software engineer,Deep Learning,2,6.5
systems software engineer,Prototyping,2,6.5
systems software engineer,Docker,2,6.5
systems software engineer,Distributed Systems,2,6.5
systems software engineer,Java,2,6.5
systems software engineer,JavaScript,2,6.5
systems test engineer,Python,8,15.1
systems test engineer,Linux,5,9.4
systems test engineer,Data Analysis,5,9.4
systems test engineer,Jira,3,5.7
systems test engineer,C++,3,5.7
systems test engineer,SAP,2,3.8
systems test engineer,Cybersecurity,2,3.8
systems test engineer,Excel,1,1.9
systems test engineer,Confluence,1,1.9
systems test engineer,Prototyping,1,1.9
systems test engineer,JavaScript,1,1.9
systems test engineer,System Design,1,1.9
systems test engineer,Azure,1,1.9
systems test engineer,Machine Learning,1,1.9
systems test engineer,Distributed Systems,1,1.9
tableau developer,Tableau,19,95.0
tableau developer,SQL,13,65.0
tableau developer,Data Visualization,5,25.0
tableau developer,Data Analysis,5,25.0
tableau developer,ETL,4,20.0
tableau developer,AWS,3,15.0
tableau developer,Python,3,15.0
tableau developer,Data Modeling,2,10.0
tableau developer,Alteryx,1,5.0
tableau developer,Linux,1,5.0
tableau developer,Windows,1,5.0
tableau developer,PostgreSQL,1,5.0
tableau developer,Ansible,1,5.0
tableau developer,Java,1,5.0
tableau developer,Unit Testing,1,5.0
technical business analyst,SQL,15,16.9
technical business analyst,Jira,10,11.2
technical business analyst,Data Analysis,9,10.1
technical business analyst,Azure,6,6.7
technical business analyst,DevOps,6,6.7
technical business analyst,.NET,6,6.7
technical business analyst,Agile / Scrum,6,6.7
technical business analyst,Excel,5,5.6
technical business analyst,AWS,5,5.6
technical business analyst,Java,5,5.6
technical business analyst,Python,4,4.5
technical business analyst,ETL,3,3.4
technical business analyst,Confluence,3,3.4
technical business analyst,Linux,3,3.4
technical business analyst,Kafka,3,3.4
technical product manager,AWS,3,6.2
technical product manager,Microservices,3,6.2
technical product manager,Azure,2,4.2
technical product manager,React,2,4.2
technical product manager,Java,2,4.2
technical product manager,Python,2,4.2
technical product manager,Machine Learning,2,4.2
technical product manager,SAP,2,4.2
technical product manager,Cybersecurity,2,4.2
technical product manager,NLP,1,2.1
technical product manager,Angular,1,2.1
technical product manager,SQL,1,2.1
technical product manager,Big Data,1,2.1
technical product manager,Oracle,1,2.1
technical product manager,Salesforce,1,2.1
technical program manager,Cybersecurity,13,9.1
technical program manager,Risk Management,11,7.7
technical program manager,Machine Learning,7,4.9
technical program manager,AWS,7,4.9
technical program manager,Azure,6,4.2
technical program manager,Jira,6,4.2
technical program manager,DevOps,5,3.5
technical program manager,System Design,4,2.8
technical program manager,Excel,4,2.8
technical program manager,Oracle,3,2.1
technical program manager,Data Analysis,3,2.1
technical program manager,Python,3,2.1
technical program manager,Java,3,2.1
technical program manager,Prototyping,3,2.1
technical program manager,Distributed Systems,2,1.4
technical support,Windows,4,16.0
technical support,Machine Learning,4,16.0
technical support,Active Directory,2,8.0
technical support,Data Analysis,1,4.0
technical support,Data Modeling,1,4.0
technical support,Azure,1,4.0
technical support,ServiceNow,1,4.0
technical support,Oracle,1,4.0
technical support,SQL,1,4.0
technical support,PowerShell,1,4.0
technical support,ETL,1,4.0
technical support,Segment,1,4.0
technical support analyst,Windows,19,38.0
technical support analyst,Active Directory,11,22.0
technical support analyst,SQL,4,8.0
technical support analyst,Firewalls,3,6.0
technical support analyst,Azure,3,6.0
technical support analyst,Linux,3,6.0
technical support analyst,PowerShell,2,4.0
technical support analyst,Python,2,4.0
technical support analyst,VMware,2,4.0
technical support analyst,Bash,2,4.0
technical support analyst,Jira,1,2.0
technical support analyst,Confluence,1,2.0
technical support analyst,Kanban,1,2.0
technical support analyst,Excel,1,2.0
technical support analyst,Risk Management,1,2.0
technical support engineer,Azure,6,13.6
technical support engineer,Windows,6,13.6
technical support engineer,Linux,6,13.6
technical support engineer,AWS,5,11.4
technical support engineer,HTML,4,9.1
technical support engineer,JavaScript,4,9.1
technical support engineer,Jira,4,9.1
technical support engineer,Datadog,4,9.1
technical support engineer,Salesforce,3,6.8
technical support engineer,SQL,3,6.8
technical support engineer,CSS,3,6.8
technical support engineer,Data Analysis,3,6.8
technical support engineer,Confluence,3,6.8
technical support engineer,Active Directory,2,4.5
technical support engineer,Linear,2,4.5
technical support manager,CI/CD,2,10.0
technical support manager,Helm,2,10.0
technical support manager,Windows,2,10.0
technical support manager,Oracle,1,5.0
technical support manager,Java,1,5.0
technical support manager,Linux,1,5.0
technical support manager,Azure,1,5.0
technical support manager,Active Directory,1,5.0
technical support manager,PowerShell,1,5.0
technical support manager,ServiceNow,1,5.0
technical support manager,Dynamics 365,1,5.0
technical support manager,Salesforce,1,5.0
technical support manager,VMware,1,5.0
technical support manager,Risk Management,1,5.0
technical support specialist,Windows,37,33.9
technical support specialist,Active Directory,12,11.0
technical support specialist,Excel,9,8.3
technical support specialist,VMware,4,3.7
technical support specialist,ServiceNow,4,3.7
technical support specialist,Salesforce,4,3.7
technical support specialist,Linux,4,3.7
technical support specialist,Firewalls,3,2.8
technical support specialist,SQL,3,2.8
technical support specialist,Azure,3,2.8
technical support specialist,Jira,2,1.8
technical support specialist,MySQL,2,1.8
technical support specialist,Workday,2,1.8
technical support specialist,Spark,1,0.9
technical support specialist,System Design,1,0.9
test automation engineer,Python,14,43.8
test automation engineer,Java,8,25.0
test automation engineer,CI/CD,7,21.9
test automation engineer,Azure,7,21.9
test automation engineer,Jenkins,6,18.8
test automation engineer,Jira,5,15.6
test automation engineer,DevOps,4,12.5
test automation engineer,Agile / Scrum,3,9.4
test automation engineer,GitHub,3,9.4
test automation engineer,C++,3,9.4
test automation engineer,JavaScript,3,9.4
test automation engineer,SQL,3,9.4
test automation engineer,Kubernetes,2,6.2
test automation engineer,PowerShell,2,6.2
test automation engineer,Git,2,6.2
test engineer,Python,33,8.8
test engineer,C++,21,5.6
test engineer,Data Analysis,19,5.1
test engineer,Linux,18,4.8
test engineer,Windows,14,3.7
test engineer,Excel,14,3.7
test engineer,MATLAB,12,3.2
test engineer,Risk Management,11,2.9
test engineer,SQL,10,2.7
test engineer,Statistical Analysis,9,2.4
test engineer,Jira,9,2.4
test engineer,Java,9,2.4
test engineer,Segment,8,2.1
test engineer,CI/CD,7,1.9
test engineer,GitHub,7,1.9
ui developer,JavaScript,15,71.4
ui developer,React,14,66.7
ui developer,CSS,10,47.6
ui developer,HTML,7,33.3
ui developer,Git,7,33.3
ui developer,TypeScript,5,23.8
ui developer,Node.js,5,23.8
ui developer,Jenkins,4,19.0
ui developer,SQL,4,19.0
ui developer,Angular,4,19.0
ui developer,Java,4,19.0
ui developer,REST API,3,14.3
ui developer,Agile / Scrum,3,14.3
ui developer,Spring,3,14.3
ui developer,Spring Boot,3,14.3
user experience designer,Figma,23,39.7
user experience designer,Prototyping,18,31.0
user experience designer,User Research,13,22.4
user experience designer,CSS,12,20.7
user experience designer,HTML,11,19.0
user experience designer,JavaScript,5,8.6
user experience designer,Jira,4,6.9
user experience designer,React,2,3.4
user experience designer,A/B Testing,2,3.4
user experience designer,Big Data,2,3.4
user experience designer,Mixpanel,1,1.7
user experience designer,jQuery,1,1.7
user experience designer,Vue,1,1.7
user experience designer,Agile / Scrum,1,1.7
user experience designer,Java,1,1.7
ux designer,User Research,71,34.6
ux designer,Figma,61,29.8
ux designer,Prototyping,38,18.5
ux designer,CSS,20,9.8
ux designer,HTML,16,7.8
ux designer,Jira,10,4.9
ux designer,JavaScript,8,3.9
ux designer,Data Analysis,7,3.4
ux designer,Confluence,5,2.4
ux designer,Cybersecurity,5,2.4
ux designer,Salesforce,4,2.0
ux designer,Data Visualization,3,1.5
ux designer,Linux,2,1.0
ux designer,Windows,2,1.0
ux designer,Angular,2,1.0
ux developer,JavaScript,6,54.5
ux developer,CSS,5,45.5
ux developer,React,4,36.4
ux developer,HTML,4,36.4
ux developer,TypeScript,3,27.3
ux developer,jQuery,2,18.2
ux developer,Angular,2,18.2
ux developer,Git,2,18.2
ux developer,User Research,2,18.2
ux developer,JSON,1,9.1
ux developer,XML,1,9.1
ux developer,SQL,1,9.1
ux developer,Figma,1,9.1
ux developer,Prototyping,1,9.1
ux developer,MongoDB,1,9.1
ux/ui designer,User Research,6,25.0
ux/ui designer,Figma,5,20.8
ux/ui designer,CSS,3,12.5
ux/ui designer,Prototyping,3,12.5
ux/ui designer,HTML,2,8.3
ux/ui designer,Data Visualization,2,8.3
ux/ui designer,Data Analysis,1,4.2
ux/ui designer,NetSuite,1,4.2
ux/ui designer,Oracle,1,4.2
ux/ui designer,SAP,1,4.2
ux/ui designer,Salesforce,1,4.2
ux/ui designer,jQuery,1,4.2
ux/ui designer,Angular,1,4.2
ux/ui designer,JavaScript,1,4.2
ux/ui designer,Excel,1,4.2
virtualization engineer,VMware,3,75.0
virtualization engineer,DevOps,1,25.0
virtualization engineer,PowerShell,1,25.0
virtualization engineer,Python,1,25.0
virtualization engineer,Windows,1,25.0
vulnerability researcher,Python,24,64.9
vulnerability researcher,C++,18,48.6
vulnerability researcher,Cybersecurity,10,27.0
vulnerability researcher,Unix,3,8.1
vulnerability researcher,Windows,3,8.1
vulnerability researcher,Prototyping,3,8.1
vulnerability researcher,Linux,2,5.4
vulnerability researcher,Git,2,5.4
vulnerability researcher,Data Analysis,1,2.7
vulnerability researcher,System Design,1,2.7
vulnerability researcher,React,1,2.7
vulnerability researcher,Ruby,1,2.7
vulnerability researcher,.NET,1,2.7
vulnerability researcher,Java,1,2.7
web developer,JavaScript,44,51.2
web developer,HTML,34,39.5
web developer,CSS,34,39.5
web developer,React,27,31.4
web developer,Angular,21,24.4
web developer,SQL,19,22.1
web developer,Java,16,18.6
web developer,jQuery,15,17.4
web developer,PHP,14,16.3
web developer,DevOps,12,14.0
